17:00:04,CPU,%user,%nice,%system,%iowait,%steal,%idle
17:00:05,0,56.73,0.00,14.42,0.00,0.00,28.85
17:00:06,0,47.06,0.00,13.73,0.00,0.00,39.22
17:00:07,0,68.32,0.00,10.89,0.00,0.00,20.79
17:00:08,0,64.29,0.00,13.27,0.00,0.00,22.45
17:00:09,0,46.46,0.00,13.13,0.00,0.00,40.40
17:00:10,0,42.57,0.00,16.83,0.00,0.00,40.59
17:00:11,0,66.00,0.00,11.00,0.00,0.00,23.00
17:00:12,0,37.76,0.00,17.35,0.00,0.00,44.90
17:00:13,0,42.00,0.00,25.00,0.00,0.00,33.00
17:00:14,0,41.18,0.00,18.63,0.00,0.00,40.20
17:00:15,0,54.55,0.00,10.10,0.00,0.00,35.35
17:00:16,0,38.14,0.00,16.49,0.00,0.00,45.36
17:00:17,0,57.69,0.00,8.65,0.00,0.00,33.65
17:00:18,0,46.46,0.00,19.19,0.00,0.00,34.34
17:00:19,0,56.44,0.00,9.90,0.00,0.00,33.66
17:00:20,0,56.70,0.00,8.25,0.00,0.00,35.05
17:00:21,0,42.55,0.00,12.77,0.00,0.00,44.68
17:00:22,0,56.25,0.00,14.58,0.00,0.00,29.17
17:00:23,0,73.00,0.00,10.00,0.00,0.00,17.00
17:00:24,0,60.20,0.00,11.22,0.00,0.00,28.57
17:00:25,0,45.36,0.00,9.28,0.00,0.00,45.36
17:00:26,0,64.71,0.00,12.75,0.00,0.00,22.55
17:00:27,0,66.02,0.00,11.65,0.00,0.00,22.33
17:00:28,0,63.64,0.00,12.12,0.00,0.00,24.24
17:00:29,0,54.81,0.00,14.42,0.00,0.00,30.77
17:00:30,0,55.79,0.00,12.63,0.00,0.00,31.58
17:00:31,0,60.78,0.00,14.71,0.00,0.00,24.51
17:00:32,0,64.58,0.00,14.58,0.00,0.00,20.83
17:00:33,0,39.39,0.00,18.18,0.00,0.00,42.42
17:00:34,0,41.84,0.00,14.29,0.00,0.00,43.88
17:00:35,0,63.92,0.00,17.53,0.00,0.00,18.56
17:00:36,0,52.43,0.00,14.56,0.00,0.00,33.01
17:00:37,0,38.61,0.00,17.82,0.00,0.00,43.56
17:00:38,0,40.86,0.00,11.83,0.00,0.00,47.31
17:00:39,0,48.98,0.00,15.31,0.00,0.00,35.71
17:00:40,0,73.00,0.00,9.00,0.00,0.00,18.00
17:00:41,0,34.38,0.00,18.75,0.00,0.00,46.88
17:00:42,0,52.13,0.00,19.15,0.00,0.00,28.72
17:00:43,0,62.24,0.00,14.29,0.00,0.00,23.47
17:00:44,0,42.86,0.00,15.31,0.00,0.00,41.84
17:00:45,0,34.34,0.00,23.23,0.00,0.00,42.42
17:00:46,0,45.45,0.00,17.17,0.00,0.00,37.37
17:00:47,0,73.74,0.00,9.09,0.00,0.00,17.17
17:00:48,0,59.00,0.00,13.00,0.00,0.00,28.00
17:00:49,0,50.54,0.00,11.83,0.00,0.00,37.63
17:00:50,0,40.78,0.00,22.33,0.00,0.00,36.89
17:00:51,0,77.23,0.00,7.92,0.00,0.00,14.85
17:00:52,0,48.28,0.00,13.79,0.00,0.00,37.93
17:00:53,0,45.92,0.00,13.27,0.00,0.00,40.82
17:00:54,0,60.78,0.00,18.63,0.00,0.00,20.59
17:00:55,0,51.09,0.00,13.04,0.00,0.00,35.87
17:00:56,0,56.25,0.00,10.42,0.00,0.00,33.33
17:00:57,0,49.47,0.00,6.32,0.00,0.00,44.21
17:00:58,0,58.25,0.00,19.42,0.00,0.00,22.33
17:00:59,0,55.45,0.00,17.82,0.00,0.00,26.73
17:01:00,0,42.71,0.00,14.58,0.00,0.00,42.71
17:01:01,0,53.06,0.00,20.41,0.00,0.00,26.53
17:01:02,0,53.47,0.00,10.89,0.00,0.00,35.64
17:01:03,0,39.60,0.00,15.84,0.00,0.00,44.55
17:01:04,0,39.78,0.00,12.90,0.00,0.00,47.31
Average:,0,52.69,0.00,14.27,0.00,0.00,33.04
